Seed,Precision,Recall,F1,Precision_level3,Recall_level3,F1_level3,Precision_level2,Recall_level2,F1_level2,Precision level 1,Precision level 2,Precision level 3,Precision level 4,Recall level 1,Recall level 2,Recall level 3,Recall level 4,#Compounds that have at least one match
42,0.0,0.0,0.0,0.003634475597092419,0.008010680907877168,0.004672897196261682,0.021287642782969896,0.05451713395638629,0.029637046926766546,0.13447559709241946,0.1591928251121076,0.15853658536585366,0.0,0.3131116179597488,0.17937219730941703,0.15853658536585366,0.0,"[223, 41, 7, 0]"
123,0.0005192107995846313,0.0003894080996884735,0.0004450378282153983,0.005192107995846314,0.0132398753894081,0.007120605251446373,0.017133956386292837,0.04371754932502595,0.023510359491667902,0.11318795430944967,0.16052631578947368,0.30303030303030304,0.1,0.2630692775552589,0.1719298245614035,0.2828282828282828,0.1,"[190, 33, 10, 1]"
47899,0.0010384215991692627,0.003115264797507788,0.001557632398753894,0.006230529595015576,0.012642782969885774,0.007791870642337932,0.019210799584631368,0.046183800623052954,0.02599020916777927,0.10280373831775715,0.18926553672316385,0.32432432432432434,0.16666666666666666,0.2467030114226376,0.18738229755178906,0.2972972972972973,0.16666666666666666,"[177, 37, 12, 2]"
2025,0.001557632398753894,0.003309968847352025,0.0018408382894364204,0.005711318795430945,0.01317497403946002,0.007500236004908901,0.0181723779854621,0.04335410176531672,0.024618009197448453,0.11370716510903434,0.17105263157894737,0.3088235294117647,0.2727272727272727,0.26629023883696784,0.16842105263157894,0.3235294117647059,0.2727272727272727,"[190, 34, 11, 3]"
1,0.0010384215991692627,0.0007009345794392524,0.0008344459279038718,0.0031152647975077876,0.004854620976116303,0.003361271819215744,0.018691588785046738,0.03961578400830737,0.02362285516491124,0.11993769470404984,0.1425,0.17647058823529413,0.3333333333333333,0.27260514018691584,0.14777380952380953,0.17647058823529413,0.3333333333333333,"[200, 34, 6, 2]"
20,0.0020768431983385254,0.005451713395638629,0.002959501557632399,0.006749740394600207,0.015446521287642784,0.00889086683479207,0.024402907580477688,0.061526479750778816,0.03384265440340206,0.11630321910695747,0.22280701754385962,0.26595744680851063,0.3076923076923077,0.26220145379023885,0.23464912280701752,0.26595744680851063,0.3076923076923077,"[190, 47, 13, 4]"
99,0.001557632398753894,0.0025311526479750777,0.001685075049561031,0.004672897196261682,0.009879839786381843,0.005841121495327103,0.0181723779854621,0.043457943925233646,0.024541363793700244,0.11318795430944968,0.15555555555555553,0.25757575757575757,0.3333333333333333,0.25202492211838007,0.16685185185185183,0.2727272727272727,0.3333333333333333,"[180, 33, 9, 3]"
1020,0.0,0.0,0.0,0.004672897196261682,0.009008307372793354,0.005369111677522893,0.020249221183800632,0.04952529298323691,0.027284527518172376,0.11889927310488058,0.16323024054982815,0.21904761904761902,0.0,0.27014537902388375,0.17147766323024055,0.21428571428571427,0.0,"[194, 35, 8, 0]"
345,0.001557632398753894,0.003894080996884735,0.0021806853582554517,0.006749740394600207,0.017653167185877467,0.009553478712357216,0.022845275181723794,0.054958463136033225,0.031104435543687872,0.11370716510903431,0.20438596491228073,0.3023255813953488,0.23076923076923078,0.25994288681204575,0.22017543859649125,0.3023255813953488,0.23076923076923078,"[190, 43, 13, 3]"
78,0.0,0.0,0.0,0.0031152647975077876,0.005933837709538645,0.0036863966770508826,0.0181723779854621,0.042030114226375904,0.023903476239924844,0.12461059190031157,0.14583333333333334,0.14285714285714285,0.0,0.283753759221049,0.15625,0.17142857142857143,0.0,"[208, 35, 6, 0]"
